a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,dateweek,week_volume
597,-1630,FVA,FVAU23,H1,2023-06-01 14:00:00,1685628000,109.3046875,109.484375,109.203125,109.2421875,25390685,0,174337,2023-05-28/2023-06-03,4663725
598,-1629,FVA,FVAU23,H1,2023-06-01 15:00:00,1685631600,109.2421875,109.296875,109.203125,109.28125,10859435,0,66583,2023-05-28/2023-06-03,4663725
599,-1628,FVA,FVAU23,H1,2023-06-01 16:00:00,1685635200,109.28125,109.296875,109.2109375,109.2265625,7343810,0,50784,2023-05-28/2023-06-03,4663725
600,-1627,FVA,FVAU23,H1,2023-06-01 17:00:00,1685638800,109.2265625,109.296875,109.2109375,109.2734375,6093810,0,47871,2023-05-28/2023-06-03,4663725
601,-1626,FVA,FVAU23,H1,2023-06-01 18:00:00,1685642400,109.2734375,109.3125,109.265625,109.2890625,6953185,0,72495,2023-05-28/2023-06-03,4663725
602,-1625,FVA,FVAU23,H1,2023-06-01 19:00:00,1685646000,109.28125,109.328125,109.2578125,109.2890625,8984435,0,63201,2023-05-28/2023-06-03,4663725
603,-1624,FVA,FVAU23,H1,2023-06-01 20:00:00,1685649600,109.2890625,109.3046875,109.2578125,109.28125,6718810,0,35635,2023-05-28/2023-06-03,4663725
604,-1623,FVA,FVAU23,H1,2023-06-01 22:00:00,1685656800,109.2890625,109.2890625,109.265625,109.28125,781293,0,2694,2023-05-28/2023-06-03,4663725
605,-1622,FVA,FVAU23,H1,2023-06-01 23:00:00,1685660400,109.2734375,109.28125,109.25,109.265625,3125053,0,1964,2023-05-28/2023-06-03,4663725
606,-1621,FVA,FVAU23,H1,2023-06-02 00:00:00,1685664000,109.265625,109.2890625,109.2421875,109.265625,2734427,0,4722,2023-05-28/2023-06-03,4663725
607,-1620,FVA,FVAU23,H1,2023-06-02 01:00:00,1685667600,109.2734375,109.2734375,109.2109375,109.21875,2968803,0,7156,2023-05-28/2023-06-03,4663725
608,-1619,FVA,FVAU23,H1,2023-06-02 02:00:00,1685671200,109.2265625,109.25,109.2109375,109.2265625,3437551,0,8968,2023-05-28/2023-06-03,4663725
609,-1618,FVA,FVAU23,H1,2023-06-02 03:00:00,1685674800,109.234375,109.2421875,109.21875,109.2265625,859419,0,4310,2023-05-28/2023-06-03,4663725
610,-1617,FVA,FVAU23,H1,2023-06-02 04:00:00,1685678400,109.2265625,109.234375,109.21875,109.21875,1406295,0,1967,2023-05-28/2023-06-03,4663725
611,-1616,FVA,FVAU23,H1,2023-06-02 05:00:00,1685682000,109.21875,109.234375,109.2109375,109.21875,1562538,0,6151,2023-05-28/2023-06-03,4663725
612,-1615,FVA,FVAU23,H1,2023-06-02 06:00:00,1685685600,109.2265625,109.265625,109.203125,109.265625,2031305,0,15192,2023-05-28/2023-06-03,4663725
613,-1614,FVA,FVAU23,H1,2023-06-02 07:00:00,1685689200,109.2578125,109.28125,109.2265625,109.25,5546934,0,21949,2023-05-28/2023-06-03,4663725
614,-1613,FVA,FVAU23,H1,2023-06-02 08:00:00,1685692800,109.25,109.296875,109.2265625,109.2578125,3046932,0,19795,2023-05-28/2023-06-03,4663725
615,-1612,FVA,FVAU23,H1,2023-06-02 09:00:00,1685696400,109.2578125,109.2734375,109.2109375,109.25,4375058,0,21643,2023-05-28/2023-06-03,4663725
616,-1611,FVA,FVAU23,H1,2023-06-02 10:00:00,1685700000,109.2421875,109.2421875,109.21875,109.234375,2421928,0,11948,2023-05-28/2023-06-03,4663725
617,-1610,FVA,FVAU23,H1,2023-06-02 11:00:00,1685703600,109.234375,109.296875,109.21875,109.265625,6718807,0,48219,2023-05-28/2023-06-03,4663725
618,-1609,FVA,FVAU23,H1,2023-06-02 12:00:00,1685707200,109.265625,109.2734375,108.875,108.9921875,33671935,0,281115,2023-05-28/2023-06-03,4663725
619,-1608,FVA,FVAU23,H1,2023-06-02 13:00:00,1685710800,109.0,109.125,108.890625,108.8984375,19218810,0,133655,2023-05-28/2023-06-03,4663725
620,-1607,FVA,FVAU23,H1,2023-06-02 14:00:00,1685714400,108.890625,108.921875,108.7421875,108.828125,13984435,0,143008,2023-05-28/2023-06-03,4663725
621,-1606,FVA,FVAU23,H1,2023-06-02 15:00:00,1685718000,108.8359375,108.84375,108.71875,108.734375,10312560,0,82201,2023-05-28/2023-06-03,4663725
622,-1605,FVA,FVAU23,H1,2023-06-02 16:00:00,1685721600,108.734375,108.75,108.6484375,108.6953125,10625060,0,63389,2023-05-28/2023-06-03,4663725
623,-1604,FVA,FVAU23,H1,2023-06-02 17:00:00,1685725200,108.6953125,108.734375,108.59375,108.59375,6640684,0,56486,2023-05-28/2023-06-03,4663725
624,-1603,FVA,FVAU23,H1,2023-06-02 18:00:00,1685728800,108.59375,108.640625,108.5546875,108.625,10156310,0,75584,2023-05-28/2023-06-03,4663725
625,-1602,FVA,FVAU23,H1,2023-06-02 19:00:00,1685732400,108.625,108.65625,108.609375,108.6171875,6796933,0,49440,2023-05-28/2023-06-03,4663725
626,-1601,FVA,FVAU23,H1,2023-06-02 20:00:00,1685736000,108.625,108.625,108.5859375,108.6171875,5390685,0,40668,2023-05-28/2023-06-03,4663725
627,-1600,FVA,FVAU23,H1,2023-06-04 22:00:00,1685916000,108.546875,108.5625,108.4921875,108.5390625,3750048,0,9139,2023-06-04/2023-06-10,4339294
628,-1599,FVA,FVAU23,H1,2023-06-04 23:00:00,1685919600,108.5390625,108.5625,108.5234375,108.53125,1406300,0,4977,2023-06-04/2023-06-10,4339294
629,-1598,FVA,FVAU23,H1,2023-06-05 00:00:00,1685923200,108.53125,108.5390625,108.4609375,108.46875,3906305,0,12511,2023-06-04/2023-06-10,4339294
630,-1597,FVA,FVAU23,H1,2023-06-05 01:00:00,1685926800,108.46875,108.484375,108.40625,108.4296875,2968806,0,14229,2023-06-04/2023-06-10,4339294
631,-1596,FVA,FVAU23,H1,2023-06-05 02:00:00,1685930400,108.4296875,108.4375,108.4140625,108.4375,1328171,0,4795,2023-06-04/2023-06-10,4339294
632,-1595,FVA,FVAU23,H1,2023-06-05 03:00:00,1685934000,108.4375,108.4609375,108.4296875,108.4609375,1640672,0,2421,2023-06-04/2023-06-10,4339294
633,-1594,FVA,FVAU23,H1,2023-06-05 04:00:00,1685937600,108.4609375,108.4609375,108.4375,108.4375,937537,0,3165,2023-06-04/2023-06-10,4339294
634,-1593,FVA,FVAU23,H1,2023-06-05 05:00:00,1685941200,108.4375,108.4609375,108.4296875,108.4453125,1093793,0,3690,2023-06-04/2023-06-10,4339294
635,-1592,FVA,FVAU23,H1,2023-06-05 06:00:00,1685944800,108.4375,108.4375,108.359375,108.4140625,7343809,0,26515,2023-06-04/2023-06-10,4339294
636,-1591,FVA,FVAU23,H1,2023-06-05 07:00:00,1685948400,108.40625,108.40625,108.3046875,108.3828125,9687560,0,50619,2023-06-04/2023-06-10,4339294
637,-1590,FVA,FVAU23,H1,2023-06-05 08:00:00,1685952000,108.375,108.4296875,108.359375,108.3984375,5000060,0,20638,2023-06-04/2023-06-10,4339294
