symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT$D,W1,2024-04-21,1713657600,490260.0,493780.0,472340.0,476520.0,30566,20,34844
BIT$D,W1,2024-04-28,1714262400,468180.0,471260.0,440220.0,468220.0,45695,20,52719
BIT$D,W1,2024-05-05,1714867200,469360.0,472560.0,454620.0,455840.0,85009,20,102086
BIT$D,W1,2024-05-12,1715472000,465520.0,488860.0,457220.0,484120.0,113360,20,140426
BIT$D,W1,2024-05-19,1716076800,486220.0,508060.0,483800.0,501820.0,161639,20,205162
BIT$D,W1,2024-05-26,1716681600,497400.0,508460.0,489880.0,499560.0,161387,20,217260
BIT$D,W1,2024-06-02,1717286400,503960.0,522920.0,501660.0,514240.0,261701,20,333451
BIT$D,W1,2024-06-09,1717891200,512800.0,519700.0,488780.0,492300.0,232235,20,295546
BIT$D,W1,2024-06-16,1718496000,494440.0,504920.0,483580.0,488520.0,263179,20,334486
BIT$D,W1,2024-06-23,1719100800,473000.0,483080.0,454520.0,475140.0,280443,20,358092
BIT$D,W1,2024-06-30,1719705600,485460.0,498160.0,438360.0,443200.0,285051,20,354485
BIT$D,W1,2024-07-07,1720310400,448540.0,456860.0,437960.0,449220.0,422550,20,525836
BIT$D,W1,2024-07-14,1720915200,468520.0,514800.0,468520.0,512520.0,454465,20,572077
BIT$D,W1,2024-07-21,1721520000,513640.0,523800.0,493420.0,522960.0,462017,20,567246
BIT$D,W1,2024-07-28,1722124800,531780.0,533760.0,488660.0,488660.0,477864,20,612962
BIT$D,W1,2024-08-04,1722729600,439980.0,471760.0,421480.0,466840.0,545139,20,733270
BIT$D,W1,2024-08-11,1723334400,463800.0,471080.0,441480.0,457680.0,535836,20,719722
BIT$D,W1,2024-08-18,1723939200,454680.0,489640.0,448880.0,485620.0,458162,20,612857
BIT$D,W1,2024-08-25,1724544000,483100.0,485460.0,453800.0,464260.0,420971,20,635671
BIT$D,W1,2024-09-01,1725148800,462000.0,466640.0,426480.0,430160.0,455912,20,689707
BIT$D,W1,2024-09-08,1725753600,438920.0,468460.0,438120.0,466880.0,473218,20,700661
BIT$D,W1,2024-09-15,1726358400,458500.0,480940.0,448640.0,480200.0,396434,20,575772
BIT$D,W1,2024-09-22,1726963200,482360.0,493280.0,473380.0,484640.0,325388,20,466285
BIT$D,W1,2024-09-29,1727568000,477140.0,481120.0,456420.0,470660.0,411695,20,584330
BIT$D,W1,2024-10-06,1728172800,474080.0,485980.0,457160.0,482540.0,404199,20,586298
BIT$D,W1,2024-10-13,1728777600,493040.0,521520.0,491740.0,519080.0,456594,20,668400
BIT$D,W1,2024-10-20,1729382400,517700.0,519500.0,499680.0,509580.0,425896,20,612175
BIT$D,W1,2024-10-27,1729987200,517980.0,552640.0,517660.0,530920.0,543645,20,795066
BIT$D,W1,2024-11-03,1730592000,528580.0,571300.0,513300.0,566200.0,635969,20,952240
BIT$D,W1,2024-11-10,1731196800,602000.0,669600.0,598740.0,635200.0,867164,20,1328409
BIT$D,W1,2024-11-17,1731801600,646200.0,704140.0,640480.0,698440.0,652718,20,1001559
BIT$D,W1,2024-11-24,1732406400,693600.0,718920.0,650140.0,704800.0,738418,20,1144537
BIT$D,W1,2024-12-01,1733011200,690580.0,742620.0,687160.0,736300.0,854155,20,1337876
BIT$D,W1,2024-12-08,1733616000,713800.0,733340.0,688140.0,728780.0,850918,20,1294987
BIT$D,W1,2024-12-15,1734220800,745040.0,787000.0,672580.0,700180.0,923992,20,1420914
BIT$D,W1,2024-12-22,1734825600,701100.0,714840.0,685280.0,698300.0,412723,20,669133
BIT$D,W1,2024-12-29,1735430400,694280.0,723680.0,674280.0,719560.0,417010,20,646874
