a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
133,-49,FVA,FVAH22,D1,2022-01-28,1643328000,118.96875,119.21875,118.765625,119.2109375,176190,0,1044435,1179748.0
134,-48,FVA,FVAH22,D1,2022-01-30,1643500800,119.125,119.1328125,119.0,119.09375,4607,0,31612,795349.0
135,-47,FVA,FVAH22,D1,2022-01-31,1643587200,119.09375,119.25,119.015625,119.1953125,186350,0,1270299,782115.0
136,-46,FVA,FVAH22,D1,2022-02-01,1643673600,119.1953125,119.4375,119.0,119.1484375,161631,0,928597,743503.0
137,-45,FVA,FVAH22,D1,2022-02-02,1643760000,119.1484375,119.3828125,119.109375,119.3515625,128067,0,738720,979205.0
138,-44,FVA,FVAH22,D1,2022-02-03,1643846400,119.34375,119.3671875,118.8828125,118.9296875,171078,0,900398,855905.0
139,-43,FVA,FVAH22,D1,2022-02-04,1643932800,118.9296875,119.0,118.3203125,118.4140625,227565,0,1308904,982674.0
140,-42,FVA,FVAH22,D1,2022-02-06,1644105600,118.3828125,118.40625,118.2734375,118.390625,4536,0,28479,745927.0
141,-41,FVA,FVAH22,D1,2022-02-07,1644192000,118.3984375,118.5078125,118.328125,118.453125,151078,0,817516,718300.0
142,-40,FVA,FVAH22,D1,2022-02-08,1644278400,118.4453125,118.4453125,118.15625,118.2421875,143883,0,869194,571730.0
143,-39,FVA,FVAH22,D1,2022-02-09,1644364800,118.2421875,118.421875,118.140625,118.1875,142031,0,811881,832864.0
144,-38,FVA,FVAH22,D1,2022-02-10,1644451200,118.1875,118.3359375,117.265625,117.5546875,341095,0,1996578,1225884.0
145,-37,FVA,FVAH22,D1,2022-02-11,1644537600,117.5546875,118.0859375,117.2578125,117.8828125,374476,0,1865218,1557892.0
146,-36,FVA,FVAH22,D1,2022-02-13,1644710400,117.9296875,118.0234375,117.84375,117.8828125,5849,0,22652,1294816.0
147,-35,FVA,FVAH22,D1,2022-02-14,1644796800,117.875,118.09375,117.3984375,117.5859375,288950,0,1401144,1096338.0
148,-34,FVA,FVAH22,D1,2022-02-15,1644883200,117.5859375,117.703125,117.3671875,117.5234375,212442,0,1076027,833274.0
149,-33,FVA,FVAH22,D1,2022-02-16,1644969600,117.5234375,117.7734375,117.4140625,117.6953125,214979,0,1123355,1200175.0
150,-32,FVA,FVAH22,D1,2022-02-17,1645056000,117.703125,118.1484375,117.65625,118.09375,236023,0,1126841,1108741.0
151,-31,FVA,FVAH22,D1,2022-02-18,1645142400,118.09375,118.1875,117.8359375,118.109375,176726,0,901996,1050731.0
152,-30,FVA,FVAH22,D1,2022-02-20,1645315200,118.1796875,118.25,118.140625,118.1796875,3579,0,14864,681234.0
153,-29,FVA,FVAH22,D1,2022-02-21,1645401600,118.1875,118.390625,117.96875,118.3515625,60676,0,283761,400207.0
154,-28,FVA,FVAH22,D1,2022-02-22,1645488000,118.34375,118.40625,117.828125,117.8515625,240754,0,1171386,490004.0
155,-27,FVA,FVAH22,D1,2022-02-23,1645574400,117.8515625,117.921875,117.625,117.84375,194724,0,1053252,836133.0
156,-26,FVA,FVAH22,D1,2022-02-24,1645660800,117.84375,118.46875,117.8046875,117.90625,397402,0,1454063,1226234.0
157,-25,FVA,FVAH22,D1,2022-02-25,1645747200,117.90625,118.015625,117.609375,117.8515625,84577,0,278928,928748.0
34,-103,FVA,FVAM22,D1,2022-02-27,1645920000,117.8671875,118.171875,117.8671875,117.9453125,16157,0,79421,714434.0
35,-102,FVA,FVAM22,D1,2022-02-28,1646006400,117.9453125,118.3671875,117.8203125,118.2109375,266939,0,1451798,812613.0
36,-101,FVA,FVAM22,D1,2022-03-01,1646092800,118.2109375,119.3359375,118.09375,118.9375,409071,0,1788867,1106695.0
37,-100,FVA,FVAM22,D1,2022-03-02,1646179200,118.9375,119.3046875,118.0078125,118.3203125,335353,0,1449192,1563286.0
38,-99,FVA,FVAM22,D1,2022-03-03,1646265600,118.3203125,118.3984375,117.9765625,118.125,236581,0,960468,1399509.0
39,-98,FVA,FVAM22,D1,2022-03-04,1646352000,118.1328125,119.015625,118.1328125,118.7265625,314468,0,1088629,1166096.0
40,-97,FVA,FVAM22,D1,2022-03-06,1646524800,118.7421875,119.1796875,118.671875,119.109375,11117,0,40986,696694.0
41,-96,FVA,FVAM22,D1,2022-03-07,1646611200,119.1171875,119.171875,118.3203125,118.390625,282378,0,1034495,721370.0
