a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
144,-73,YM,YMM22,D1,2022-03-23,1647993600,34738.0,34792.0,34217.0,34268.0,116315,0,125872,129464.0
145,-72,YM,YMM22,D1,2022-03-24,1648080000,34268.0,34658.0,34214.0,34602.0,113990,0,122764,119419.0
146,-71,YM,YMM22,D1,2022-03-25,1648166400,34603.0,34841.0,34522.0,34754.0,110770,0,121130,123255.0
147,-70,YM,YMM22,D1,2022-03-27,1648339200,34748.0,34777.0,34687.0,34687.0,2552,1,2670,82188.0
148,-69,YM,YMM22,D1,2022-03-28,1648425600,34686.0,34886.0,34445.0,34839.0,119056,0,128616,84139.0
149,-68,YM,YMM22,D1,2022-03-29,1648512000,34845.0,35281.0,34827.0,35178.0,133776,0,146131,92472.0
150,-67,YM,YMM22,D1,2022-03-30,1648598400,35177.0,35257.0,34955.0,35112.0,110672,0,120550,131766.0
151,-66,YM,YMM22,D1,2022-03-31,1648684800,35113.0,35215.0,34592.0,34715.0,125382,0,137802,134828.0
152,-65,YM,YMM22,D1,2022-04-01,1648771200,34713.0,34805.0,34437.0,34688.0,134938,0,148899,135750.0
153,-64,YM,YMM22,D1,2022-04-03,1648944000,34688.0,34724.0,34644.0,34657.0,2362,1,2471,96391.0
154,-63,YM,YMM22,D1,2022-04-04,1649030400,34660.0,34849.0,34514.0,34795.0,105915,0,115331,88900.0
155,-62,YM,YMM22,D1,2022-04-05,1649116800,34794.0,35015.0,34469.0,34576.0,139251,0,152892,90231.0
156,-61,YM,YMM22,D1,2022-04-06,1649203200,34577.0,34608.0,34178.0,34301.0,172616,0,186104,151442.0
157,-60,YM,YMM22,D1,2022-04-07,1649289600,34300.0,34613.0,34093.0,34516.0,153071,0,165262,168086.0
158,-59,YM,YMM22,D1,2022-04-08,1649376000,34515.0,34820.0,34368.0,34626.0,139580,0,152362,167909.0
159,-58,YM,YMM22,D1,2022-04-10,1649548800,34636.0,34668.0,34568.0,34568.0,2521,1,2659,106761.0
160,-57,YM,YMM22,D1,2022-04-11,1649635200,34567.0,34621.0,34181.0,34221.0,145968,0,156353,103791.0
161,-56,YM,YMM22,D1,2022-04-12,1649721600,34218.0,34582.0,34002.0,34231.0,178919,0,191976,116996.0
162,-55,YM,YMM22,D1,2022-04-13,1649808000,34230.0,34511.0,34052.0,34463.0,147116,0,159228,169186.0
163,-54,YM,YMM22,D1,2022-04-14,1649894400,34461.0,34794.0,34340.0,34389.0,153126,0,165170,172125.0
164,-53,YM,YMM22,D1,2022-04-17,1650153600,34370.0,34397.0,34186.0,34207.0,6335,1,6681,110360.0
165,-52,YM,YMM22,D1,2022-04-18,1650240000,34208.0,34530.0,34179.0,34466.0,124359,0,134040,101964.0
166,-51,YM,YMM22,D1,2022-04-19,1650326400,34465.0,34897.0,34226.0,34827.0,158657,0,172116,104279.0
167,-50,YM,YMM22,D1,2022-04-20,1650412800,34827.0,35233.0,34728.0,35162.0,190569,0,205015,170390.0
168,-49,YM,YMM22,D1,2022-04-21,1650499200,35162.0,35413.0,34609.0,34628.0,183288,0,195618,190916.0
169,-48,YM,YMM22,D1,2022-04-22,1650585600,34627.0,34719.0,33594.0,33611.0,212726,0,229120,209918.0
170,-47,YM,YMM22,D1,2022-04-24,1650758400,33644.0,33738.0,33613.0,33676.0,5623,1,5889,143542.0
171,-46,YM,YMM22,D1,2022-04-25,1650844800,33673.0,34021.0,33230.0,33938.0,244449,0,260865,165291.0
172,-45,YM,YMM22,D1,2022-04-26,1650931200,33939.0,34038.0,33081.0,33257.0,208875,0,222666,163140.0
173,-44,YM,YMM22,D1,2022-04-27,1651017600,33259.0,33611.0,33015.0,33306.0,217271,0,232707,238746.0
174,-43,YM,YMM22,D1,2022-04-28,1651104000,33305.0,33968.0,33155.0,33700.0,198915,0,213008,222794.0
175,-42,YM,YMM22,D1,2022-04-29,1651190400,33700.0,33903.0,32820.0,32974.0,181384,0,196850,214188.0
176,-41,YM,YMM22,D1,2022-05-01,1651363200,32988.0,33064.0,32833.0,32937.0,7966,1,8431,139430.0
177,-40,YM,YMM22,D1,2022-05-02,1651449600,32935.0,33145.0,32358.0,32953.0,199475,0,214080,139787.0
178,-39,YM,YMM22,D1,2022-05-03,1651536000,32954.0,33254.0,32806.0,33073.0,151503,0,162428,128313.0
179,-38,YM,YMM22,D1,2022-05-04,1651622400,33073.0,34027.0,32925.0,33915.0,173783,0,189119,188542.0
180,-37,YM,YMM22,D1,2022-05-05,1651708800,33913.0,34020.0,32589.0,32930.0,233688,0,250724,200757.0
181,-36,YM,YMM22,D1,2022-05-06,1651795200,32933.0,32966.0,32376.0,32742.0,223855,0,237117,225653.0
182,-35,YM,YMM22,D1,2022-05-08,1651968000,32624.0,32690.0,32477.0,32506.0,5658,1,6173,164671.0
183,-34,YM,YMM22,D1,2022-05-09,1652054400,32506.0,32625.0,32037.0,32263.0,221738,0,238808,160699.0
184,-33,YM,YMM22,D1,2022-05-10,1652140800,32261.0,32663.0,31805.0,32053.0,217554,0,237180,160720.0
185,-32,YM,YMM22,D1,2022-05-11,1652227200,32054.0,32506.0,31715.0,31832.0,245519,0,264811,246933.0
186,-31,YM,YMM22,D1,2022-05-12,1652313600,31830.0,31893.0,31148.0,31722.0,237441,0,256363,252785.0
187,-30,YM,YMM22,D1,2022-05-13,1652400000,31721.0,32201.0,31683.0,32087.0,153919,0,166933,229369.0
188,-29,YM,YMM22,D1,2022-05-15,1652572800,32148.0,32259.0,32106.0,32227.0,3549,1,3755,142350.0
189,-28,YM,YMM22,D1,2022-05-16,1652659200,32225.0,32453.0,31867.0,32178.0,153064,0,163829,111506.0
190,-27,YM,YMM22,D1,2022-05-17,1652745600,32177.0,32692.0,32142.0,32589.0,153519,0,166279,111288.0
191,-26,YM,YMM22,D1,2022-05-18,1652832000,32588.0,32620.0,31293.0,31295.0,155845,0,169975,166694.0
192,-25,YM,YMM22,D1,2022-05-19,1652918400,31293.0,31524.0,30955.0,31269.0,202490,0,220300,185518.0
193,-24,YM,YMM22,D1,2022-05-20,1653004800,31271.0,31548.0,30585.0,31241.0,195586,0,214586,201620.0
194,-23,YM,YMM22,D1,2022-05-22,1653177600,31288.0,31449.0,31286.0,31443.0,3358,0,3712,146199.0
195,-22,YM,YMM22,D1,2022-05-23,1653264000,31441.0,31925.0,31306.0,31759.0,166514,0,180856,133051.0
196,-21,YM,YMM22,D1,2022-05-24,1653350400,31754.0,32016.0,31315.0,31974.0,184944,0,199977,128182.0
197,-20,YM,YMM22,D1,2022-05-25,1653436800,31972.0,32215.0,31683.0,32054.0,165206,0,178843,186559.0
198,-19,YM,YMM22,D1,2022-05-26,1653523200,32046.0,32738.0,31996.0,32581.0,138861,0,150605,176475.0
199,-18,YM,YMM22,D1,2022-05-27,1653609600,32582.0,33239.0,32485.0,33237.0,125641,0,136135,155194.0
200,-17,YM,YMM22,D1,2022-05-29,1653782400,33201.0,33254.0,33168.0,33212.0,2165,1,2319,96353.0
201,-16,YM,YMM22,D1,2022-05-30,1653868800,33209.0,33434.0,33153.0,33245.0,29492,0,31717,56724.0
202,-15,YM,YMM22,D1,2022-05-31,1653955200,33248.0,33264.0,32722.0,33143.0,172842,0,186553,73530.0
203,-14,YM,YMM22,D1,2022-06-01,1654041600,33143.0,33254.0,32563.0,32714.0,161412,0,175381,131217.0
204,-13,YM,YMM22,D1,2022-06-02,1654128000,32716.0,33317.0,32491.0,33270.0,152100,0,161982,174639.0
205,-12,YM,YMM22,D1,2022-06-03,1654214400,33269.0,33294.0,32824.0,32910.0,147776,0,158200,165188.0
206,-11,YM,YMM22,D1,2022-06-05,1654387200,32957.0,32969.0,32886.0,32907.0,2349,1,2656,107613.0
207,-10,YM,YMM22,D1,2022-06-06,1654473600,32903.0,33229.0,32805.0,32907.0,130223,0,140261,100372.0
208,-9,YM,YMM22,D1,2022-06-07,1654560000,32904.0,33198.0,32603.0,33084.0,140921,0,153312,98743.0
209,-8,YM,YMM22,D1,2022-06-08,1654646400,33082.0,33169.0,32806.0,32930.0,131500,0,142208,145260.0
210,-7,YM,YMM22,D1,2022-06-09,1654732800,32930.0,33110.0,32252.0,32310.0,158954,0,170513,155344.0
211,-6,YM,YMM22,D1,2022-06-10,1654819200,32315.0,32338.0,31368.0,31437.0,108964,0,120385,144369.0
212,-5,YM,YMM22,D1,2022-06-12,1654992000,31254.0,31293.0,31162.0,31196.0,2143,1,2283,97727.0
135,-82,YM,YMU22,D1,2022-06-13,1655078400,31170.0,31181.0,30340.0,30565.0,236174,0,248060,130066.0
136,-81,YM,YMU22,D1,2022-06-14,1655164800,30565.0,30848.0,30118.0,30475.0,204074,0,214750,155945.0
137,-80,YM,YMU22,D1,2022-06-15,1655251200,30474.0,30999.0,30157.0,30854.0,215011,0,226656,229822.0
138,-79,YM,YMU22,D1,2022-06-16,1655337600,30853.0,30936.0,29729.0,29968.0,223478,0,238440,226615.0
139,-78,YM,YMU22,D1,2022-06-17,1655424000,29970.0,30212.0,29639.0,29928.0,227158,0,244648,236581.0
140,-77,YM,YMU22,D1,2022-06-19,1655596800,29948.0,30054.0,29917.0,30039.0,3165,1,3473,162187.0
141,-76,YM,YMU22,D1,2022-06-20,1655683200,30035.0,30219.0,29741.0,30154.0,51085,0,55653,101258.0
142,-75,YM,YMU22,D1,2022-06-21,1655769600,30155.0,30646.0,30121.0,30490.0,134438,0,144206,67777.0
143,-74,YM,YMU22,D1,2022-06-22,1655856000,30493.0,30770.0,30003.0,30359.0,195871,0,209509,136456.0
144,-73,YM,YMU22,D1,2022-06-23,1655942400,30360.0,30698.0,30247.0,30560.0,188711,0,205579,186431.0
145,-72,YM,YMU22,D1,2022-06-24,1656028800,30562.0,31508.0,30538.0,31478.0,123394,0,137337,184142.0
146,-71,YM,YMU22,D1,2022-06-26,1656201600,31490.0,31540.0,31356.0,31361.0,4289,1,4779,115898.0
147,-70,YM,YMU22,D1,2022-06-27,1656288000,31358.0,31695.0,31331.0,31457.0,110243,0,122132,88083.0
148,-69,YM,YMU22,D1,2022-06-28,1656374400,31458.0,31867.0,30905.0,30967.0,147914,0,164295,97069.0
149,-68,YM,YMU22,D1,2022-06-29,1656460800,30964.0,31142.0,30861.0,30981.0,134364,0,146350,144259.0
150,-67,YM,YMU22,D1,2022-06-30,1656547200,30979.0,30995.0,30406.0,30762.0,168282,0,187209,165951.0
151,-66,YM,YMU22,D1,2022-07-01,1656633600,30762.0,31116.0,30422.0,31045.0,159212,0,175329,169629.0
152,-65,YM,YMU22,D1,2022-07-03,1656806400,31051.0,31055.0,30914.0,30928.0,1896,1,2096,121545.0
153,-64,YM,YMU22,D1,2022-07-04,1656892800,30925.0,31220.0,30808.0,31174.0,28640,0,31580,69668.0
154,-63,YM,YMU22,D1,2022-07-05,1656979200,31175.0,31209.0,30331.0,30868.0,161615,0,182062,71913.0
155,-62,YM,YMU22,D1,2022-07-06,1657065600,30872.0,31206.0,30739.0,31038.0,152676,0,166641,126761.0
156,-61,YM,YMU22,D1,2022-07-07,1657152000,31033.0,31404.0,30898.0,31323.0,112999,0,123889,157531.0
157,-60,YM,YMU22,D1,2022-07-08,1657238400,31323.0,31490.0,31187.0,31355.0,133660,0,143870,144800.0
158,-59,YM,YMU22,D1,2022-07-10,1657411200,31323.0,31328.0,31247.0,31308.0,2233,1,2369,90043.0
159,-58,YM,YMU22,D1,2022-07-11,1657497600,31306.0,31344.0,31040.0,31192.0,118962,0,129788,92009.0
160,-57,YM,YMU22,D1,2022-07-12,1657584000,31190.0,31328.0,30828.0,30963.0,135923,0,148529,93562.0
161,-56,YM,YMU22,D1,2022-07-13,1657670400,30966.0,31309.0,30475.0,30581.0,182021,0,198729,159015.0
162,-55,YM,YMU22,D1,2022-07-14,1657756800,30581.0,30774.0,30109.0,30716.0,158048,0,172463,173240.0
163,-54,YM,YMU22,D1,2022-07-15,1657843200,30715.0,31264.0,30495.0,31258.0,167900,0,184558,185250.0
164,-53,YM,YMU22,D1,2022-07-17,1658016000,31298.0,31325.0,31245.0,31302.0,3311,1,3646,120222.0
165,-52,YM,YMU22,D1,2022-07-18,1658102400,31302.0,31614.0,30947.0,31094.0,131402,0,145944,111383.0
166,-51,YM,YMU22,D1,2022-07-19,1658188800,31095.0,31844.0,31031.0,31814.0,131185,0,143266,97619.0
167,-50,YM,YMU22,D1,2022-07-20,1658275200,31811.0,31980.0,31621.0,31813.0,139884,0,151509,146906.0
168,-49,YM,YMU22,D1,2022-07-21,1658361600,31811.0,32032.0,31504.0,31941.0,144210,0,157252,150676.0
169,-48,YM,YMU22,D1,2022-07-22,1658448000,31940.0,32193.0,31704.0,31859.0,141365,0,153209,153990.0
170,-47,YM,YMU22,D1,2022-07-24,1658620800,31872.0,31887.0,31805.0,31816.0,1997,1,2167,104209.0
