a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
26,-57,MZL,MZLN25,D1,2025-03-28,1743120000,44.66,45.68,44.46,45.68,0,0,314,367.0
27,-56,MZL,MZLN25,D1,2025-03-31,1743379200,45.9,45.9,45.24,45.34,0,0,197,345.0
28,-55,MZL,MZLN25,D1,2025-04-01,1743465600,45.66,47.86,45.3,47.86,0,0,221,244.0
29,-54,MZL,MZLN25,D1,2025-04-02,1743552000,47.7,48.96,47.56,48.96,0,0,419,279.0
30,-53,MZL,MZLN25,D1,2025-04-03,1743638400,47.48,48.52,46.84,47.56,0,0,352,331.0
31,-52,MZL,MZLN25,D1,2025-04-04,1743724800,47.42,47.48,45.44,46.28,0,0,472,414.0
32,-51,MZL,MZLN25,D1,2025-04-07,1743984000,45.8,46.06,44.86,45.52,0,0,374,399.0
33,-50,MZL,MZLN25,D1,2025-04-08,1744070400,45.48,46.1,45.36,45.36,0,0,237,361.0
34,-49,MZL,MZLN25,D1,2025-04-09,1744156800,45.22,46.6,44.36,46.6,0,0,298,303.0
35,-48,MZL,MZLN25,D1,2025-04-10,1744243200,46.86,47.12,46.18,46.72,0,0,483,339.0
36,-47,MZL,MZLN25,D1,2025-04-11,1744329600,46.62,48.0,46.36,47.84,0,0,418,400.0
37,-46,MZL,MZLN25,D1,2025-04-14,1744588800,47.7,47.7,46.86,46.86,0,0,1,301.0
38,-45,MZL,MZLN25,D1,2025-04-15,1744675200,46.9,47.84,46.54,47.84,0,0,24,148.0
39,-68,MZL,MZLQ25,D1,2025-04-16,1744761600,47.66,47.98,47.22,47.98,0,0,60,42.0
40,-67,MZL,MZLQ25,D1,2025-04-17,1744848000,48.02,48.42,48.0,48.28,0,0,22,50.0
41,-42,MZL,MZLN25,D1,2025-04-21,1745193600,48.52,48.68,48.06,48.32,0,0,97,60.0
42,-41,MZL,MZLN25,D1,2025-04-22,1745280000,48.3,48.8,47.84,48.0,0,0,136,99.0
43,-40,MZL,MZLN25,D1,2025-04-23,1745366400,48.22,49.0,47.96,48.34,0,0,85,106.0
44,-39,MZL,MZLN25,D1,2025-04-24,1745452800,48.4,50.2,48.34,50.08,0,0,80,100.0
45,-38,MZL,MZLN25,D1,2025-04-25,1745539200,50.0,51.08,49.68,49.86,0,0,137,101.0
46,-37,MZL,MZLN25,D1,2025-04-28,1745798400,49.6,50.46,49.34,50.46,0,0,29,82.0
47,-36,MZL,MZLN25,D1,2025-04-29,1745884800,50.34,50.34,49.04,49.38,0,0,54,73.0
48,-35,MZL,MZLN25,D1,2025-04-30,1745971200,49.4,49.4,48.48,48.98,0,0,85,56.0
49,-58,MZL,MZLQ25,D1,2025-05-01,1746057600,48.94,49.7,48.46,49.7,0,0,213,101.0
