symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume
@RTY,M15,2021-06-30 23:00:00,1625094000,2312.3,2312.4,2311.6,2311.7,35,1,40
@RTY,M15,2021-06-30 23:15:00,1625094900,2311.8,2312.4,2311.7,2311.7,57,1,61
@RTY,M15,2021-06-30 23:30:00,1625095800,2311.6,2311.9,2310.9,2311.8,44,1,45
@RTY,M15,2021-06-30 23:45:00,1625096700,2312.0,2312.8,2311.1,2312.8,107,1,127
@RTY,M15,2021-07-01 00:00:00,1625097600,2312.9,2313.1,2310.1,2311.3,127,1,135
@RTY,M15,2021-07-01 00:15:00,1625098500,2311.3,2314.1,2311.0,2313.8,145,1,161
@RTY,M15,2021-07-01 00:30:00,1625099400,2314.1,2314.9,2313.7,2314.4,186,1,240
@RTY,M15,2021-07-01 00:45:00,1625100300,2314.2,2314.8,2313.9,2314.1,86,1,100
@RTY,M15,2021-07-01 01:00:00,1625101200,2314.2,2314.4,2313.5,2313.8,72,1,79
@RTY,M15,2021-07-01 01:15:00,1625102100,2313.7,2314.1,2312.7,2313.2,108,1,136
@RTY,M15,2021-07-01 01:30:00,1625103000,2313.2,2313.2,2312.2,2312.8,88,1,96
@RTY,M15,2021-07-01 01:45:00,1625103900,2312.8,2313.4,2312.0,2313.3,92,1,115
@RTY,M15,2021-07-01 02:00:00,1625104800,2313.2,2313.4,2312.1,2312.7,67,1,71
@RTY,M15,2021-07-01 02:15:00,1625105700,2312.6,2312.8,2312.3,2312.8,31,1,31
@RTY,M15,2021-07-01 02:30:00,1625106600,2313.0,2313.6,2312.2,2313.5,53,1,55
@RTY,M15,2021-07-01 02:45:00,1625107500,2313.6,2314.0,2312.2,2312.6,92,1,106
@RTY,M15,2021-07-01 03:00:00,1625108400,2312.5,2312.5,2311.2,2311.9,129,1,134
@RTY,M15,2021-07-01 03:15:00,1625109300,2311.9,2312.7,2311.8,2312.2,45,1,47
@RTY,M15,2021-07-01 03:30:00,1625110200,2312.4,2313.2,2311.8,2312.5,49,1,54
@RTY,M15,2021-07-01 03:45:00,1625111100,2312.4,2313.3,2312.2,2313.1,40,1,42
@RTY,M15,2021-07-01 04:00:00,1625112000,2312.9,2313.6,2312.7,2313.2,45,1,45
@RTY,M15,2021-07-01 04:15:00,1625112900,2313.1,2313.1,2312.3,2312.6,27,1,29
@RTY,M15,2021-07-01 04:30:00,1625113800,2312.8,2312.8,2312.0,2312.5,62,1,69
@RTY,M15,2021-07-01 04:45:00,1625114700,2312.4,2312.4,2311.8,2312.2,44,1,54
@RTY,M15,2021-07-01 05:00:00,1625115600,2312.3,2312.7,2311.8,2311.9,34,1,34
@RTY,M15,2021-07-01 05:15:00,1625116500,2312.1,2312.1,2311.4,2312.0,44,1,44
@RTY,M15,2021-07-01 05:30:00,1625117400,2311.8,2312.5,2311.8,2312.3,45,1,51
@RTY,M15,2021-07-01 05:45:00,1625118300,2312.3,2313.1,2312.1,2312.7,78,1,84
@RTY,M15,2021-07-01 06:00:00,1625119200,2312.8,2313.6,2312.0,2313.6,119,1,127
@RTY,M15,2021-07-01 06:15:00,1625120100,2313.4,2313.4,2312.2,2312.5,88,1,88
@RTY,M15,2021-07-01 06:30:00,1625121000,2312.6,2313.7,2312.6,2313.3,89,1,95
@RTY,M15,2021-07-01 06:45:00,1625121900,2313.3,2314.0,2312.6,2312.8,120,1,128
@RTY,M15,2021-07-01 07:00:00,1625122800,2312.9,2316.8,2312.7,2316.4,529,1,616
@RTY,M15,2021-07-01 07:15:00,1625123700,2316.5,2322.9,2316.3,2319.4,830,1,909
@RTY,M15,2021-07-01 07:30:00,1625124600,2319.7,2321.9,2319.4,2319.4,293,1,338
@RTY,M15,2021-07-01 07:45:00,1625125500,2320.0,2321.2,2319.4,2319.4,227,1,242
@RTY,M15,2021-07-01 08:00:00,1625126400,2319.7,2321.6,2319.4,2319.6,264,1,294
@RTY,M15,2021-07-01 08:15:00,1625127300,2319.7,2319.8,2317.5,2317.8,327,1,350
@RTY,M15,2021-07-01 08:30:00,1625128200,2317.7,2318.2,2316.8,2317.8,113,1,116
@RTY,M15,2021-07-01 08:45:00,1625129100,2317.8,2318.0,2315.9,2317.0,128,1,132
@RTY,M15,2021-07-01 09:00:00,1625130000,2317.0,2317.2,2313.3,2314.8,261,1,272
@RTY,M15,2021-07-01 09:15:00,1625130900,2314.9,2316.3,2314.0,2316.0,248,1,271
@RTY,M15,2021-07-01 09:30:00,1625131800,2315.7,2316.2,2312.4,2313.0,198,1,285
@RTY,M15,2021-07-01 09:45:00,1625132700,2312.7,2314.9,2311.9,2314.8,211,1,221
@RTY,M15,2021-07-01 10:00:00,1625133600,2314.6,2314.7,2312.8,2314.2,194,1,210
@RTY,M15,2021-07-01 10:15:00,1625134500,2314.1,2314.7,2311.2,2312.3,529,1,627
@RTY,M15,2021-07-01 10:30:00,1625135400,2312.1,2313.6,2310.9,2311.8,515,1,602
@RTY,M15,2021-07-01 10:45:00,1625136300,2311.7,2313.5,2309.8,2311.7,328,1,348
@RTY,M15,2021-07-01 11:00:00,1625137200,2311.0,2312.7,2310.0,2311.2,485,1,544
@RTY,M15,2021-07-01 11:15:00,1625138100,2311.1,2312.3,2310.7,2312.1,455,1,481
@RTY,M15,2021-07-01 11:30:00,1625139000,2312.0,2316.3,2311.6,2315.7,742,1,824
@RTY,M15,2021-07-01 11:45:00,1625139900,2315.8,2318.4,2314.9,2317.8,501,1,539
@RTY,M15,2021-07-01 12:00:00,1625140800,2317.9,2319.7,2317.9,2319.1,1316,1,1390
@RTY,M15,2021-07-01 12:15:00,1625141700,2319.3,2319.4,2317.3,2317.3,543,1,586
@RTY,M15,2021-07-01 12:30:00,1625142600,2317.2,2319.0,2316.5,2316.8,787,1,854
@RTY,M15,2021-07-01 12:45:00,1625143500,2316.8,2317.3,2314.9,2316.3,645,1,743
@RTY,M15,2021-07-01 13:00:00,1625144400,2316.2,2317.7,2315.8,2316.9,692,1,760
@RTY,M15,2021-07-01 13:15:00,1625145300,2317.0,2319.2,2316.6,2317.7,1764,1,2092
@RTY,M15,2021-07-01 13:30:00,1625146200,2317.8,2321.1,2316.3,2319.5,9312,1,12311
@RTY,M15,2021-07-01 13:45:00,1625147100,2319.5,2322.3,2306.9,2311.0,6846,1,8335
@RTY,M15,2021-07-01 14:00:00,1625148000,2310.6,2320.9,2306.8,2320.9,6340,1,8012
@RTY,M15,2021-07-01 14:15:00,1625148900,2320.8,2325.0,2320.8,2324.3,6211,1,7463
@RTY,M15,2021-07-01 14:30:00,1625149800,2324.2,2325.1,2317.6,2318.6,4629,1,5775
@RTY,M15,2021-07-01 14:45:00,1625150700,2318.5,2319.6,2314.3,2314.6,3432,1,4409
@RTY,M15,2021-07-01 15:00:00,1625151600,2314.6,2319.7,2313.4,2314.3,3608,1,4726
@RTY,M15,2021-07-01 15:15:00,1625152500,2314.4,2316.3,2309.9,2315.8,3094,1,3820
@RTY,M15,2021-07-01 15:30:00,1625153400,2316.0,2319.6,2315.8,2319.0,3038,1,3877
@RTY,M15,2021-07-01 15:45:00,1625154300,2318.9,2322.2,2317.4,2318.8,2541,1,3143
@RTY,M15,2021-07-01 16:00:00,1625155200,2318.7,2320.0,2316.1,2316.3,1809,1,2262
@RTY,M15,2021-07-01 16:15:00,1625156100,2316.2,2321.0,2316.0,2320.6,1578,1,1885
@RTY,M15,2021-07-01 16:30:00,1625157000,2320.4,2323.3,2319.6,2321.3,1846,1,2304
@RTY,M15,2021-07-01 16:45:00,1625157900,2321.3,2321.9,2319.4,2320.1,897,1,1119
@RTY,M15,2021-07-01 17:00:00,1625158800,2319.9,2322.1,2319.5,2321.2,862,1,1054
@RTY,M15,2021-07-01 17:15:00,1625159700,2321.1,2324.7,2320.7,2323.7,1282,1,1561
@RTY,M15,2021-07-01 17:30:00,1625160600,2323.6,2324.7,2319.9,2320.7,2070,1,2618
@RTY,M15,2021-07-01 17:45:00,1625161500,2320.5,2321.3,2318.3,2319.9,1236,1,1569
@RTY,M15,2021-07-01 18:00:00,1625162400,2319.9,2319.9,2317.5,2318.3,1228,1,1469
@RTY,M15,2021-07-01 18:15:00,1625163300,2318.3,2322.7,2316.9,2322.6,1717,1,2023
@RTY,M15,2021-07-01 18:30:00,1625164200,2322.5,2328.8,2322.5,2325.6,3990,1,5852
@RTY,M15,2021-07-01 18:45:00,1625165100,2325.6,2326.1,2324.4,2325.4,1026,1,1385
@RTY,M15,2021-07-01 19:00:00,1625166000,2325.5,2327.6,2324.8,2327.1,1594,1,1928
@RTY,M15,2021-07-01 19:15:00,1625166900,2327.1,2327.2,2324.5,2325.7,1351,1,1631
@RTY,M15,2021-07-01 19:30:00,1625167800,2325.8,2327.3,2325.0,2326.5,2052,1,2383
@RTY,M15,2021-07-01 19:45:00,1625168700,2326.4,2326.7,2319.8,2325.1,10401,1,15847
@RTY,M15,2021-07-01 20:00:00,1625169600,2325.1,2325.7,2321.5,2323.5,3655,1,4801
@RTY,M15,2021-07-01 20:15:00,1625170500,2323.5,2323.9,2321.7,2322.3,328,1,433
@RTY,M15,2021-07-01 20:30:00,1625171400,2322.1,2323.2,2321.9,2322.6,159,1,238
@RTY,M15,2021-07-01 20:45:00,1625172300,2322.5,2323.1,2321.6,2322.1,284,1,433
@RTY,M15,2021-07-01 22:00:00,1625176800,2322.6,2322.8,2322.1,2322.8,118,1,125
@RTY,M15,2021-07-01 22:15:00,1625177700,2323.1,2323.9,2322.9,2323.9,129,1,163
@RTY,M15,2021-07-01 22:30:00,1625178600,2323.7,2324.1,2323.4,2323.7,39,1,43
@RTY,M15,2021-07-01 22:45:00,1625179500,2323.5,2324.4,2323.1,2324.0,98,1,109
@RTY,M15,2021-07-01 23:00:00,1625180400,2324.3,2324.7,2324.1,2324.2,50,1,55
@RTY,M15,2021-07-01 23:15:00,1625181300,2324.2,2324.9,2324.0,2324.3,49,1,57
@RTY,M15,2021-07-01 23:30:00,1625182200,2324.2,2324.3,2324.0,2324.1,34,1,37
@RTY,M15,2021-07-01 23:45:00,1625183100,2324.1,2324.8,2323.7,2323.8,117,1,123
@RTY,M15,2021-07-02 00:00:00,1625184000,2323.7,2325.8,2323.7,2325.4,215,1,227
@RTY,M15,2021-07-02 00:15:00,1625184900,2325.6,2327.0,2325.2,2325.8,127,1,132
@RTY,M15,2021-07-02 00:30:00,1625185800,2326.5,2327.2,2325.8,2326.8,64,1,69
@RTY,M15,2021-07-02 00:45:00,1625186700,2326.6,2328.1,2326.5,2328.1,79,1,82
@RTY,M15,2021-07-02 01:00:00,1625187600,2328.0,2328.3,2326.6,2327.2,98,1,124
@RTY,M15,2021-07-02 01:15:00,1625188500,2327.5,2327.7,2326.6,2327.0,48,1,52
@RTY,M15,2021-07-02 01:30:00,1625189400,2326.8,2327.4,2325.9,2326.0,131,1,138
@RTY,M15,2021-07-02 01:45:00,1625190300,2326.2,2327.1,2326.1,2326.1,18,1,19
@RTY,M15,2021-07-02 02:00:00,1625191200,2325.9,2327.1,2325.2,2326.8,64,1,65
@RTY,M15,2021-07-02 02:15:00,1625192100,2326.4,2326.6,2326.0,2326.0,26,2,30
@RTY,M15,2021-07-02 02:30:00,1625193000,2326.1,2327.4,2325.2,2327.2,69,1,74
@RTY,M15,2021-07-02 02:45:00,1625193900,2327.4,2327.4,2325.4,2325.9,70,1,88
@RTY,M15,2021-07-02 03:00:00,1625194800,2325.9,2327.0,2325.1,2326.9,132,1,169
@RTY,M15,2021-07-02 03:15:00,1625195700,2326.6,2327.7,2326.5,2327.0,47,1,50
@RTY,M15,2021-07-02 03:30:00,1625196600,2326.5,2326.7,2326.0,2326.6,42,1,47
@RTY,M15,2021-07-02 03:45:00,1625197500,2326.5,2326.5,2325.4,2326.1,41,1,51
@RTY,M15,2021-07-02 04:00:00,1625198400,2326.5,2326.5,2326.0,2326.5,10,1,12
